Validation Measures/discrete_frechet_distance/qpos,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Validation Info/Mean Episode Length,Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rvel,_timestamp,_step,Validation Measures/discrete_frechet_distance/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/site_rpos
,,,,,2131.160211286,111.34928894042969,,,,,,1764576635.4173727,226918400.0,,141.449951171875,,,,,,,
,,,,,2131.160860227,110.56912994384766,,,,,,1764576635.4179735,227737600.0,,140.2847137451172,,,,,,,
,,,,,2131.161398528,111.05827331542969,,,,,,1764576635.4185634,228556800.0,,141.1040802001953,,,,,,,
,,,,,2131.162073488,110.91751098632812,,,,,,1764576635.4191635,229376000.0,,141.67794799804688,,,,,,,
,,,,,2131.162670686,112.69586181640625,,,,,,1764576635.4197996,230195200.0,,143.91500854492188,,,,,,,
,,,,,2131.163223058,112.07942199707031,,,,,,1764576635.4204044,231014400.0,,142.8608856201172,,,,,,,
,,,,,2131.163783559,110.5838851928711,,,,,,1764576635.420988,231833600.0,,141.69830322265625,,,,,,,
,,,,,2131.164319356,112.845458984375,,,,,,1764576635.421553,232652800.0,,144.5113067626953,,,,,,,
,,,,,2131.164885266,111.73001861572266,,,,,,1764576635.4221013,233472000.0,,143.90054321289062,,,,,,,
,,,,,2131.165454337,112.54138946533203,,,,,,1764576635.4226756,234291200.0,,144.86959838867188,,,,,,,
,,,,,2131.165999444,111.69902038574219,,,,,,1764576635.4232183,235110400.0,,143.36192321777344,,,,,,,
0.5890749096870422,6.254371166229248,,41.6129035949707,0.5362210273742676,2131.169361745,111.2175064086914,3.0360360145568848,0.2509155571460724,242.4441375732422,185.38290405273438,4.555490493774414,1764576635.4260828,235929600.0,0.2507143020629883,142.82373046875,25.330320358276367,10.480867385864258,0.3370380401611328,2.1887259483337402,11.646655082702637,52.442649841308594,0.11568723618984222
,,,,,2131.169969864,111.56705474853516,,,,,,1764576635.4271214,236748800.0,,143.66122436523438,,,,,,,
,,,,,2131.170512103,110.50726318359375,,,,,,1764576635.4277163,237568000.0,,142.57183837890625,,,,,,,
,,,,,2131.171047899,110.60264587402344,,,,,,1764576635.4282854,238387200.0,,143.12989807128906,,,,,,,
,,,,,2131.171638885,112.28221130371094,,,,,,1764576635.42883,239206400.0,,145.40948486328125,,,,,,,
,,,,,2131.172173024,111.64018249511719,,,,,,1764576635.4294105,240025600.0,,144.81845092773438,,,,,,,
,,,,,2131.172755205,111.42243194580078,,,,,,1764576635.4299555,240844800.0,,144.81642150878906,,,,,,,
,,,,,2131.173291685,110.07987213134766,,,,,,1764576635.4305317,241664000.0,,142.42308044433594,,,,,,,
,,,,,2131.173813231,111.71695709228516,,,,,,1764576635.431067,242483200.0,,145.6774444580078,,,,,,,
,,,,,2131.174353046,111.24553680419922,,,,,,1764576635.4315975,243302400.0,,144.82455444335938,,,,,,,
,,,,,2131.174888657,111.7072525024414,,,,,,1764576635.4321272,244121600.0,,145.2599639892578,,,,,,,
,,,,,2131.175467282,110.50249481201172,,,,,,1764576635.4326708,244940800.0,,143.91712951660156,,,,,,,
,,,,,2131.176001904,111.32796478271484,,,,,,1764576635.433251,245760000.0,,145.3798828125,,,,,,,
,,,,,2131.176555442,111.53714752197266,,,,,,1764576635.4337852,246579200.0,,145.6789093017578,,,,,,,
,,,,,2131.17710663,111.93333435058594,,,,,,1764576635.4343348,247398400.0,,146.69619750976562,,,,,,,
,,,,,2131.177665415,111.92237091064453,,,,,,1764576635.434892,248217600.0,,146.0618438720703,,,,,,,
0.6044628024101257,6.380573749542236,,42.921875,0.5874130129814148,2131.180876672,111.52852630615234,3.074873208999634,0.2606525719165802,244.8544921875,187.0185546875,4.65492582321167,1764576635.4377255,249036800.0,0.2616078555583954,145.77444458007812,26.808530807495117,10.719202995300293,0.3577754497528076,2.2253172397613525,12.524130821228027,57.26493835449219,0.1166592389345169
,,,,,2131.181389169,110.94019317626953,,,,,,1764576635.438668,249856000.0,,145.1899871826172,,,,,,,
,,,,,2131.181888063,112.28377532958984,,,,,,1764576635.439176,250675200.0,,147.35804748535156,,,,,,,
,,,,,2131.18238167,111.14096069335938,,,,,,1764576635.4396787,251494400.0,,145.94725036621094,,,,,,,
,,,,,2131.182924704,112.20631408691406,,,,,,1764576635.440174,252313600.0,,147.74400329589844,,,,,,,
,,,,,2131.183640982,110.37559509277344,,,,,,1764576635.4407191,253132800.0,,144.66897583007812,,,,,,,
,,,,,2131.184036189,111.24435424804688,,,,,,1764576635.4412055,253952000.0,,146.5408935546875,,,,,,,
,,,,,2131.184558649,112.61053466796875,,,,,,1764576635.4417508,254771200.0,,148.22186279296875,,,,,,,
,,,,,2131.185108345,111.15308380126953,,,,,,1764576635.442323,255590400.0,,146.43179321289062,,,,,,,
,,,,,2131.185646298,111.3514404296875,,,,,,1764576635.4428847,256409600.0,,146.76724243164062,,,,,,,
,,,,,2131.186166542,113.73950958251953,,,,,,1764576635.4434316,257228800.0,,150.2735137939453,,,,,,,
,,,,,2131.186716483,113.09614562988281,,,,,,1764576635.4439478,258048000.0,,149.7982940673828,,,,,,,
,,,,,2131.187271609,110.96991729736328,,,,,,1764576635.444491,258867200.0,,146.55763244628906,,,,,,,
,,,,,2131.187837421,111.04010009765625,,,,,,1764576635.445051,259686400.0,,147.5719757080078,,,,,,,
,,,,,2131.18835315,110.90283966064453,,,,,,1764576635.4455764,260505600.0,,147.39566040039062,,,,,,,
,,,,,2131.188952992,112.51807403564453,,,,,,1764576635.4461312,261324800.0,,149.76348876953125,,,,,,,
0.578300952911377,5.93306303024292,,43.80952453613281,0.5608177185058594,2131.191783368,112.16922760009766,3.0029714107513428,0.2480701208114624,242.06710815429688,178.57933044433594,4.612106800079346,1764576635.4486818,262144000.0,0.24492239952087402,148.78121948242188,25.10145378112793,10.840073585510254,0.33373767137527466,2.1102678775787354,11.58878231048584,56.604610443115234,0.11120572686195374
,,,,,2131.192258873,110.16943359375,,,,,,1764576635.4495547,262963200.0,,146.46400451660156,,,,,,,
,,,,,2131.192759927,111.57671356201172,,,,,,1764576635.4500391,263782400.0,,148.53997802734375,,,,,,,
,,,,,2131.193236987,111.75454711914062,,,,,,1764576635.4505496,264601600.0,,148.88534545898438,,,,,,,
,,,,,2131.193731938,112.88091278076172,,,,,,1764576635.4510264,265420800.0,,150.73773193359375,,,,,,,
,,,,,2131.19431034,111.61354064941406,,,,,,1764576635.4515266,266240000.0,,148.7997283935547,,,,,,,
,,,,,2131.194861949,110.24246215820312,,,,,,1764576635.4520702,267059200.0,,147.23855590820312,,,,,,,
,,,,,2131.195435531,111.17855834960938,,,,,,1764576635.4526272,267878400.0,,148.63775634765625,,,,,,,
,,,,,2131.195972125,112.39268493652344,,,,,,1764576635.4532094,268697600.0,,150.2191925048828,,,,,,,
,,,,,2131.196544937,110.76935577392578,,,,,,1764576635.4537516,269516800.0,,148.14169311523438,,,,,,,
,,,,,2131.197094926,112.55789947509766,,,,,,1764576635.4543247,270336000.0,,150.83877563476562,,,,,,,
,,,,,2131.197670909,111.10379028320312,,,,,,1764576635.454869,271155200.0,,149.0078125,,,,,,,
,,,,,2131.198246176,111.27235412597656,,,,,,1764576635.455454,271974400.0,,149.23475646972656,,,,,,,
,,,,,2131.198776287,112.27985382080078,,,,,,1764576635.456001,272793600.0,,150.7914581298828,,,,,,,
,,,,,2131.19939201,110.9914779663086,,,,,,1764576635.4565592,273612800.0,,149.0429229736328,,,,,,,
,,,,,2131.199959192,111.7321548461914,,,,,,1764576635.4571118,274432000.0,,150.3738250732422,,,,,,,
0.5593039393424988,5.5895304679870605,,48.53191375732422,0.4849089980125427,2131.202944645,112.70196533203125,3.0258703231811523,0.21619492769241333,240.88653564453125,184.39784240722656,4.62826681137085,1764576635.4598415,275251200.0,0.2348148077726364,151.43484497070312,24.25151252746582,10.872367858886719,0.32464638352394104,2.186876058578491,9.84608268737793,67.40409088134766,0.10671871155500412
,,,,,2131.203487502,110.42577362060547,,,,,,1764576635.460743,276070400.0,,148.42538452148438,,,,,,,
,,,,,2131.204021753,113.43008422851562,,,,,,1764576635.4612813,276889600.0,,153.11631774902344,,,,,,,
,,,,,2131.204531557,111.319580078125,,,,,,1764576635.4618206,277708800.0,,149.95672607421875,,,,,,,
,,,,,2131.205046725,112.70911407470703,,,,,,1764576635.4623258,278528000.0,,152.08763122558594,,,,,,,
,,,,,2131.205547788,111.42170715332031,,,,,,1764576635.46284,279347200.0,,150.4639892578125,,,,,,,
,,,,,2131.206059084,111.29654693603516,,,,,,1764576635.463347,280166400.0,,150.20278930664062,,,,,,,
,,,,,2131.206567163,111.25409698486328,,,,,,1764576635.4638584,280985600.0,,150.33372497558594,,,,,,,
,,,,,2131.207078312,110.74634552001953,,,,,,1764576635.4643576,281804800.0,,149.4123992919922,,,,,,,
,,,,,2131.208077626,111.78123474121094,,,,,,1764576635.464874,282624000.0,,151.99038696289062,,,,,,,
,,,,,2131.208963981,110.70653533935547,,,,,,1764576635.4657187,283443200.0,,149.65643310546875,,,,,,,
,,,,,2131.209886976,111.31597900390625,,,,,,1764576635.4666731,284262400.0,,151.12371826171875,,,,,,,
,,,,,2131.210730421,111.41616821289062,,,,,,1764576635.467604,285081600.0,,151.1010284423828,,,,,,,
,,,,,2131.211598957,111.91968536376953,,,,,,1764576635.4684632,285900800.0,,152.3675537109375,,,,,,,
,,,,,2131.21243237,112.47185516357422,,,,,,1764576635.4693031,286720000.0,,152.98956298828125,,,,,,,
,,,,,2131.212963574,110.15447998046875,,,,,,1764576635.4701898,287539200.0,,149.03187561035156,,,,,,,
0.5566475987434387,5.297693252563477,,51.625003814697266,0.490975558757782,2131.215908603,111.83181762695312,2.995769500732422,0.2203609049320221,239.1792449951172,182.32498168945312,4.583724498748779,1764576635.472698,288358400.0,0.23259752988815308,152.47923278808594,23.58700180053711,10.653806686401367,0.31501221656799316,2.154996633529663,9.856806755065918,66.51710510253906,0.09939613193273544
,,,,,2131.216388881,111.1365737915039,,,,,,1764576635.47371,289177600.0,,151.59841918945312,,,,,,,
,,,,,2131.216891754,112.55216979980469,,,,,,1764576635.4741876,289996800.0,,153.25814819335938,,,,,,,
,,,,,2131.217390593,111.73712921142578,,,,,,1764576635.4746947,290816000.0,,152.04005432128906,,,,,,,
,,,,,2131.217865181,110.11002349853516,,,,,,1764576635.4751885,291635200.0,,150.4607391357422,,,,,,,
,,,,,2131.349539341,110.44328308105469,,,,,,1764576635.4756677,292454400.0,,151.0111541748047,,,,,,,
,,,,,2131.350158316,111.00575256347656,,,,,,1764576635.607158,293273600.0,,151.4234161376953,,,,,,,
,,,,,2131.350671651,109.91753387451172,,,,,,1764576635.6079118,294092800.0,,150.44400024414062,,,,,,,
,,,,,2131.351169644,111.25590515136719,,,,,,1764576635.608468,294912000.0,,151.8127899169922,,,,,,,
,,,,,2131.351645475,111.48665618896484,,,,,,1764576635.6089659,295731200.0,,152.14479064941406,,,,,,,
,,,,,2131.352125136,111.65882110595703,,,,,,1764576635.6094472,296550400.0,,153.27529907226562,,,,,,,
,,,,,2131.352598727,110.67234802246094,,,,,,1764576635.6099272,297369600.0,,151.3896942138672,,,,,,,
,,,,,2131.353091353,112.11288452148438,,,,,,1764576635.610402,298188800.0,,153.45953369140625,,,,,,,
,,,,,2131.353567319,113.64217376708984,,,,,,1764576635.610897,299008000.0,,156.29830932617188,,,,,,,
,,,,,2131.354046834,111.57823181152344,,,,,,1764576635.611373,299827200.0,,153.21603393554688,,,,,,,
,,,,,2131.354521656,112.99514770507812,,,,,,1764576635.6118577,300646400.0,,155.29100036621094,,,,,,,
0.5719984769821167,5.530930519104004,,42.64102554321289,0.5110405683517456,2131.35727594,112.2370834350586,3.044832468032837,0.21116267144680023,245.02456665039062,182.04283142089844,4.843984127044678,1764576635.6142032,301465600.0,0.24598123133182526,154.4822235107422,23.584226608276367,11.235967636108398,0.31498995423316956,2.180898904800415,9.550257682800293,58.58584976196289,0.10264503955841064
,,,,,2131.357754809,112.60078430175781,,,,,,1764576635.6150806,302284800.0,,155.19032287597656,,,,,,,
,,,,,2131.358225866,112.32075500488281,,,,,,1764576635.61556,303104000.0,,154.43850708007812,,,,,,,
,,,,,2131.358685999,111.9823989868164,,,,,,1764576635.6160278,303923200.0,,154.485107421875,,,,,,,
,,,,,2131.359168526,112.44898223876953,,,,,,1764576635.616491,304742400.0,,154.63014221191406,,,,,,,
,,,,,2131.3596953,113.0301742553711,,,,,,1764576635.6169744,305561600.0,,156.06600952148438,,,,,,,
,,,,,2131.360211453,111.41388702392578,,,,,,1764576635.6174881,306380800.0,,153.92477416992188,,,,,,,
,,,,,2131.360697974,110.59703826904297,,,,,,1764576635.6180162,307200000.0,,152.66729736328125,,,,,,,
,,,,,2131.361165127,111.59676361083984,,,,,,1764576635.6185076,308019200.0,,154.1971893310547,,,,,,,
,,,,,2131.361660698,112.38671112060547,,,,,,1764576635.6189713,308838400.0,,154.96353149414062,,,,,,,
,,,,,2131.362123413,112.4980239868164,,,,,,1764576635.6194649,309657600.0,,155.63760375976562,,,,,,,
,,,,,2131.362612644,111.90017700195312,,,,,,1764576635.6199286,310476800.0,,154.99717712402344,,,,,,,
,,,,,2131.363071208,111.28236389160156,,,,,,1764576635.6204212,311296000.0,,153.8230743408203,,,,,,,
,,,,,2131.363544019,112.26824951171875,,,,,,1764576635.6208794,312115200.0,,155.3908233642578,,,,,,,
,,,,,2131.364011706,111.2398681640625,,,,,,1764576635.621352,312934400.0,,154.0449676513672,,,,,,,
,,,,,2131.364473335,112.25444793701172,,,,,,1764576635.621816,313753600.0,,155.59625244140625,,,,,,,
0.5554453730583191,5.354214191436768,,47.33928680419922,0.5013954639434814,2131.367129024,111.13170623779297,3.095325231552124,0.20575879514217377,246.32981872558594,191.16525268554688,4.770604133605957,1764576635.6240845,314572800.0,0.2306036502122879,153.4089813232422,23.209835052490234,11.219098091125488,0.31288740038871765,2.241389036178589,9.3960599899292,65.22061920166016,0.10192504525184631
,,,,,2131.367606766,110.70468139648438,,,,,,1764576635.6249378,315392000.0,,153.74038696289062,,,,,,,
,,,,,2131.368130405,111.43232727050781,,,,,,1764576635.6254134,316211200.0,,154.29843139648438,,,,,,,
,,,,,2131.368571456,112.4812240600586,,,,,,1764576635.6259003,317030400.0,,156.48985290527344,,,,,,,
,,,,,2131.369029011,112.26578521728516,,,,,,1764576635.626374,317849600.0,,156.37574768066406,,,,,,,
,,,,,2131.369563678,113.30580139160156,,,,,,1764576635.6268382,318668800.0,,157.65480041503906,,,,,,,
,,,,,2131.370031925,111.27012634277344,,,,,,1764576635.627337,319488000.0,,154.59146118164062,,,,,,,
,,,,,2131.370514806,112.3427505493164,,,,,,1764576635.6278405,320307200.0,,155.9217071533203,,,,,,,
,,,,,2131.37096985,111.41542053222656,,,,,,1764576635.6283147,321126400.0,,154.9024200439453,,,,,,,
,,,,,2131.371431606,111.16534423828125,,,,,,1764576635.628779,321945600.0,,154.84519958496094,,,,,,,
,,,,,2131.371957022,111.73452758789062,,,,,,1764576635.6292372,322764800.0,,156.12026977539062,,,,,,,
,,,,,2131.372431154,112.49688720703125,,,,,,1764576635.6297348,323584000.0,,156.53700256347656,,,,,,,
,,,,,2131.372919226,111.99317932128906,,,,,,1764576635.6302307,324403200.0,,156.8921661376953,,,,,,,
,,,,,2131.37341038,112.61105346679688,,,,,,1764576635.630726,325222400.0,,157.19261169433594,,,,,,,
,,,,,2131.373886478,111.87601470947266,,,,,,1764576635.6312137,326041600.0,,156.53555297851562,,,,,,,
,,,,,2131.374356126,112.2386245727539,,,,,,1764576635.631694,326860800.0,,156.71693420410156,,,,,,,
0.5485103130340576,5.0196685791015625,,48.641510009765625,0.4697406589984894,2131.377009769,112.14986419677734,3.13675594329834,0.20083361864089966,248.39932250976562,200.74093627929688,5.108272552490234,1764576635.6339543,327680000.0,0.23177658021450043,156.5897979736328,23.033506393432617,11.378808975219727,0.3089352548122406,2.3630518913269043,8.820943832397461,66.53123474121094,0.0946861281991005
,,,,,2131.377486718,113.24137878417969,,,,,,1764576635.6348183,328499200.0,,158.57435607910156,,,,,,,
,,,,,2131.37796747,111.6341323852539,,,,,,1764576635.6352904,329318400.0,,156.30540466308594,,,,,,,
,,,,,2131.378472141,110.2730941772461,,,,,,1764576635.6357527,330137600.0,,154.3280487060547,,,,,,,
,,,,,2131.378994128,111.58039093017578,,,,,,1764576635.6362758,330956800.0,,156.0492401123047,,,,,,,
,,,,,2131.379486868,110.1802749633789,,,,,,1764576635.6367934,331776000.0,,154.28717041015625,,,,,,,
,,,,,2131.379976056,110.5042953491211,,,,,,1764576635.6372778,332595200.0,,154.8324432373047,,,,,,,
,,,,,2131.380511114,111.8974380493164,,,,,,1764576635.6377785,333414400.0,,157.07835388183594,,,,,,,
,,,,,2131.380984406,112.6952896118164,,,,,,1764576635.6383061,334233600.0,,158.27281188964844,,,,,,,
,,,,,2131.381510115,111.97765350341797,,,,,,1764576635.638786,335052800.0,,157.18829345703125,,,,,,,
,,,,,2131.382004637,111.49747467041016,,,,,,1764576635.639313,335872000.0,,156.5581817626953,,,,,,,
,,,,,2131.382505952,111.58297729492188,,,,,,1764576635.639803,336691200.0,,157.13397216796875,,,,,,,
,,,,,2131.383000246,111.78267669677734,,,,,,1764576635.640306,337510400.0,,157.92510986328125,,,,,,,
,,,,,2131.383506018,112.17224884033203,,,,,,1764576635.6408057,338329600.0,,157.8358154296875,,,,,,,
,,,,,2131.383976324,110.2739486694336,,,,,,1764576635.6413136,339148800.0,,155.25584411621094,,,,,,,
,,,,,2131.384519411,112.48985290527344,,,,,,1764576635.641784,339968000.0,,158.45419311523438,,,,,,,
0.5724567174911499,5.521627902984619,,51.37288284301758,0.5227890610694885,2131.387313883,111.41122436523438,3.084423542022705,0.2164202332496643,247.92446899414062,189.30316162109375,4.834852695465088,1764576635.6442192,340787200.0,0.23412741720676422,156.8948974609375,24.373085021972656,11.838150978088379,0.32334527373313904,2.2374989986419678,10.13716983795166,67.52555084228516,0.10403600335121155
,,,,,2131.387849743,110.2787094116211,,,,,,1764576635.6450992,341606400.0,,155.1748046875,,,,,,,
,,,,,2131.388293422,112.7157974243164,,,,,,1764576635.6455848,342425600.0,,159.1986083984375,,,,,,,
,,,,,2131.388767494,112.54524993896484,,,,,,1764576635.6460838,343244800.0,,158.94552612304688,,,,,,,
,,,,,2131.389259818,111.62322998046875,,,,,,1764576635.6465538,344064000.0,,157.68199157714844,,,,,,,
,,,,,2131.38973621,112.70938873291016,,,,,,1764576635.6470516,344883200.0,,159.5866241455078,,,,,,,
,,,,,2131.390223188,111.3148422241211,,,,,,1764576635.6475377,345702400.0,,157.885009765625,,,,,,,
,,,,,2131.39069535,114.03607940673828,,,,,,1764576635.6480255,346521600.0,,161.36744689941406,,,,,,,
,,,,,2131.391194605,111.99618530273438,,,,,,1764576635.648498,347340800.0,,158.67474365234375,,,,,,,
,,,,,2131.391656648,112.58029174804688,,,,,,1764576635.648999,348160000.0,,159.50732421875,,,,,,,
,,,,,2131.39217313,110.65560913085938,,,,,,1764576635.6494625,348979200.0,,156.36544799804688,,,,,,,
,,,,,2131.392696109,113.516845703125,,,,,,1764576635.6499748,349798400.0,,161.17666625976562,,,,,,,
,,,,,2131.393186417,112.07939910888672,,,,,,1764576635.6504927,350617600.0,,159.19732666015625,,,,,,,
,,,,,2131.393673898,111.62753295898438,,,,,,1764576635.6509821,351436800.0,,158.1973419189453,,,,,,,
,,,,,2131.394164038,113.00736236572266,,,,,,1764576635.6514704,352256000.0,,160.76873779296875,,,,,,,
,,,,,2131.394653593,112.063720703125,,,,,,1764576635.6519647,353075200.0,,158.49658203125,,,,,,,
0.5822694301605225,5.080550670623779,,50.29508590698242,0.49507269263267517,2131.397484155,113.77468872070312,3.1565897464752197,0.21867404878139496,252.55567932128906,193.80474853515625,4.989014148712158,1764576635.6543818,353894400.0,0.2326515018939972,161.42361450195312,25.17203140258789,11.97879409790039,0.3342411518096924,2.306990385055542,9.698070526123047,64.10064697265625,0.09884603321552277
,,,,,2131.398021791,112.8905258178711,,,,,,1764576635.655286,354713600.0,,160.628662109375,,,,,,,
,,,,,2131.398491429,112.47755432128906,,,,,,1764576635.6558247,355532800.0,,160.02175903320312,,,,,,,
,,,,,2131.398944199,112.60746765136719,,,,,,1764576635.6562986,356352000.0,,159.78555297851562,,,,,,,
,,,,,2131.39943544,111.93533325195312,,,,,,1764576635.6567523,357171200.0,,158.50119018554688,,,,,,,
,,,,,2131.399927566,112.19194793701172,,,,,,1764576635.6572385,357990400.0,,159.28514099121094,,,,,,,
,,,,,2131.400418563,112.52246856689453,,,,,,1764576635.6577284,358809600.0,,160.16639709472656,,,,,,,
,,,,,2131.400936468,110.36426544189453,,,,,,1764576635.6582177,359628800.0,,156.9036102294922,,,,,,,
,,,,,2131.401417313,111.45396423339844,,,,,,1764576635.658736,360448000.0,,158.53692626953125,,,,,,,
,,,,,2131.401874678,112.58572387695312,,,,,,1764576635.6592157,361267200.0,,160.1639404296875,,,,,,,
,,,,,2131.402364536,111.2362289428711,,,,,,1764576635.6596792,362086400.0,,158.5722198486328,,,,,,,
,,,,,2131.40282761,111.65148162841797,,,,,,1764576635.6601706,362905600.0,,159.11643981933594,,,,,,,
,,,,,2131.403312898,111.7176742553711,,,,,,1764576635.660632,363724800.0,,158.75592041015625,,,,,,,
,,,,,2131.403774947,112.90555572509766,,,,,,1764576635.6611075,364544000.0,,160.8558807373047,,,,,,,
,,,,,2131.404259789,112.06269073486328,,,,,,1764576635.6615796,365363200.0,,159.47190856933594,,,,,,,
,,,,,2131.40474098,111.37653350830078,,,,,,1764576635.6620626,366182400.0,,158.99501037597656,,,,,,,
0.5405425429344177,4.981685638427734,,49.74242401123047,0.5171111822128296,2131.407381289,111.3323745727539,3.095156192779541,0.20647044479846954,248.6603240966797,187.10667419433594,5.0363898277282715,1764576635.6643004,367001600.0,0.21703757345676422,158.2694549560547,22.381582260131836,11.783732414245605,0.3003731369972229,2.211108446121216,9.525957107543945,67.29720306396484,0.09501861035823822
,,,,,2131.407948064,112.49251556396484,,,,,,1764576635.6651852,367820800.0,,160.65313720703125,,,,,,,
,,,,,2131.408447254,110.09900665283203,,,,,,1764576635.6656835,368640000.0,,156.94747924804688,,,,,,,
,,,,,2131.408914955,110.98822021484375,,,,,,1764576635.6662498,369459200.0,,158.63461303710938,,,,,,,
,,,,,2131.409419616,111.69424438476562,,,,,,1764576635.6667151,370278400.0,,159.539794921875,,,,,,,
,,,,,2131.40989472,113.39697265625,,,,,,1764576635.6672182,371097600.0,,162.43252563476562,,,,,,,
,,,,,2131.41038768,111.32321166992188,,,,,,1764576635.6676931,371916800.0,,158.99603271484375,,,,,,,
,,,,,2131.410882423,112.61968231201172,,,,,,1764576635.66819,372736000.0,,161.19570922851562,,,,,,,
,,,,,2131.411364079,113.23191833496094,,,,,,1764576635.6686885,373555200.0,,162.5951690673828,,,,,,,
,,,,,2131.411871582,110.85181427001953,,,,,,1764576635.669169,374374400.0,,158.91549682617188,,,,,,,
,,,,,2131.412345023,111.01593017578125,,,,,,1764576635.6696694,375193600.0,,158.85035705566406,,,,,,,
,,,,,2131.412817713,111.6849594116211,,,,,,1764576635.6701384,376012800.0,,159.65333557128906,,,,,,,
,,,,,2131.413356974,111.31248474121094,,,,,,1764576635.6706154,376832000.0,,159.5416717529297,,,,,,,
,,,,,2131.413820401,111.51007080078125,,,,,,1764576635.6711526,377651200.0,,159.92391967773438,,,,,,,
,,,,,2131.414371147,112.83531951904297,,,,,,1764576635.6716263,378470400.0,,162.08421325683594,,,,,,,
,,,,,2131.414863058,111.30890655517578,,,,,,1764576635.6721098,379289600.0,,160.00320434570312,,,,,,,
0.5512694120407104,4.746076583862305,,42.597015380859375,0.4993213415145874,2131.4178237,111.7550277709961,3.107290744781494,0.19622966647148132,251.80267333984375,189.20913696289062,5.048608779907227,1764576635.6746504,380108800.0,0.21796493232250214,160.7895050048828,22.6319637298584,12.295008659362793,0.2985919415950775,2.211940050125122,8.989171981811523,58.10031509399414,0.08948064595460892
,,,,,2131.418295223,113.03511810302734,,,,,,1764576635.6755543,380928000.0,,162.31466674804688,,,,,,,
,,,,,2131.418930728,112.83876037597656,,,,,,1764576635.676069,381747200.0,,162.53155517578125,,,,,,,
,,,,,2131.419578908,110.9042739868164,,,,,,1764576635.6766262,382566400.0,,159.20852661132812,,,,,,,
,,,,,2131.420147118,111.05962371826172,,,,,,1764576635.6773243,383385600.0,,159.1823272705078,,,,,,,
,,,,,2131.420691583,111.9447021484375,,,,,,1764576635.6779208,384204800.0,,160.60595703125,,,,,,,
,,,,,2131.421233348,112.7837905883789,,,,,,1764576635.6784654,385024000.0,,162.09669494628906,,,,,,,
,,,,,2131.421752647,111.36988830566406,,,,,,1764576635.679014,385843200.0,,159.69265747070312,,,,,,,
,,,,,2131.422297913,110.62925720214844,,,,,,1764576635.6795323,386662400.0,,159.2153778076172,,,,,,,
,,,,,2131.422807935,111.7773666381836,,,,,,1764576635.6800773,387481600.0,,160.4571990966797,,,,,,,
,,,,,2131.423305749,112.16398620605469,,,,,,1764576635.6805944,388300800.0,,161.47830200195312,,,,,,,
,,,,,2131.423852909,111.92816162109375,,,,,,1764576635.681095,389120000.0,,160.6408233642578,,,,,,,
,,,,,2131.424378357,111.14796447753906,,,,,,1764576635.6816323,389939200.0,,159.2634735107422,,,,,,,
,,,,,2131.424863712,112.01044464111328,,,,,,1764576635.6821644,390758400.0,,161.13058471679688,,,,,,,
,,,,,2131.425384798,113.46829223632812,,,,,,1764576635.682653,391577600.0,,163.56112670898438,,,,,,,
,,,,,2131.425900728,111.31920623779297,,,,,,1764576635.6831672,392396800.0,,159.99728393554688,,,,,,,
0.5355144143104553,4.8508758544921875,,47.875,0.5036650896072388,2131.429045575,112.13695526123047,3.1066925525665283,0.1921539008617401,250.20669555664062,191.63002014160156,4.936672210693359,1764576635.685699,393216000.0,0.21374602615833282,161.8726043701172,21.877214431762695,12.185330390930176,0.2911359369754791,2.24657940864563,8.50818920135498,66.6505355834961,0.09218227118253708
,,,,,2131.429573498,112.56547546386719,,,,,,1764576635.6867943,394035200.0,,162.5137481689453,,,,,,,
,,,,,2131.430078167,113.11283874511719,,,,,,1764576635.687348,394854400.0,,163.12542724609375,,,,,,,
,,,,,2131.430608422,111.64453125,,,,,,1764576635.687862,395673600.0,,160.54673767089844,,,,,,,
,,,,,2131.431116886,111.91577911376953,,,,,,1764576635.6883867,396492800.0,,161.60430908203125,,,,,,,
,,,,,2131.431644558,112.0889663696289,,,,,,1764576635.688895,397312000.0,,161.39297485351562,,,,,,,
,,,,,2131.432142205,111.07170104980469,,,,,,1764576635.6894276,398131200.0,,159.86965942382812,,,,,,,
,,,,,2131.43266611,112.8003921508789,,,,,,1764576635.6899254,398950400.0,,162.77871704101562,,,,,,,
,,"{'path': 'media/videos/Agent Video_399769600_9812248256594e5a3a69.mp4', 'size': 1234630.0, '_type': 'video-file', 'sha256': '9812248256594e5a3a69034bd5188547d49e0d07026029887b0b8362d54e2d50'}",,,2194.591225365,112.78148651123047,,,,,,1764576698.8490708,399769600.0,,162.6450653076172,,,,,,,
